latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
30.15941,75.22812,349.7,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,301.13,7.26,D,0
30.15992,75.76315,336.18,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.78,3.12,D,0
30.16125,75.77132,335.41,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.5,7.24,D,0
30.16134,75.34468,331.48,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.5,1.98,D,0
30.16184,75.30567,341.4,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.16,3.99,D,0
30.16268,75.20567,335.98,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,301.51,5.12,D,0
30.16309,75.86798,333.65,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.91,1.38,D,0
30.16506,74.74232,333.92,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,300.72,4.02,D,0
30.16637,75.88832,333.29,0.39,0.36,2023-11-06,756,N,VIIRS,l,2,304.16,3.85,D,0
30.16639,75.14378,332.58,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.54,2.5,D,0
30.16687,75.23082,330.48,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.64,1.67,D,0
30.16703,75.89238,334.28,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.34,6.34,D,0
30.16878,75.34736,331.92,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.61,2.53,D,0
30.16886,75.57902,333,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.19,2.81,D,0
30.16895,76.11811,336.75,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.77,3.61,D,0
30.16927,76.03452,342.21,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.65,6.95,D,0
30.16933,75.71454,333.5,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.15,3.54,D,0
30.16978,75.14302,336.93,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.95,3.54,D,0
30.17009,75.08165,332.4,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.53,3.57,D,0
30.17031,75.9127,345.72,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.08,6.89,D,0
30.17112,75.85361,347.21,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,304.3,5.33,D,0
30.17137,76.00477,350.98,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,308.12,23.37,D,0
30.17306,74.55993,339.35,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,302.98,11.16,D,0
30.17323,75.45829,335.76,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.28,3.24,D,0
30.17342,75.18586,334.08,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.85,3.35,D,0
30.17348,75.08089,330.16,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.79,2.26,D,0
30.17375,75.8699,337.83,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.71,2.57,D,0
30.17455,75.27687,332.37,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.89,6.68,D,0
30.17524,75.28106,333.58,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,303.4,6.68,D,0
30.17534,75.30269,333.54,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.59,6.94,D,0
30.17556,75.94518,331.95,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.2,3.14,D,0
30.17578,75.86104,335.83,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.01,10.62,D,0
30.17621,75.94924,334.22,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,304.35,4.43,D,0
30.17667,75.05909,334.65,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.12,2.73,D,0
30.1768,75.97428,335.66,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.85,4.27,D,0
30.17723,75.27195,333.24,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,302.11,1.68,D,0
30.17792,75.78886,348.88,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,304.03,4.07,D,0
30.17845,75.85625,333.26,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,300.48,2.03,D,0
30.17871,75.30195,341.63,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,303.21,6.94,D,0
30.17915,75.7467,339.88,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.15,4.83,D,0
30.17928,75.77589,345.95,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,304.7,8.94,D,0
30.18013,75.97357,338.69,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.67,4.27,D,0
30.18037,74.64433,338.03,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,303.16,12.54,D,0
30.1804,76.08231,333.68,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.27,3.65,D,0
30.18102,74.31142,333.46,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,299.88,3.09,D,0
30.18179,75.85554,335.91,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,300.48,2.03,D,0
30.18216,75.96475,343.53,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,305.59,17.92,D,0
30.18242,75.0929,333.89,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.32,4.58,D,0
30.18249,75.74598,340.86,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.32,4.83,D,0
30.18306,75.64406,332.45,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.84,1.95,D,0
30.18381,74.64355,351.86,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,307.36,12.54,D,0
30.18427,75.18781,330.5,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,298.56,3.17,D,0
30.18445,76.06474,340.76,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,305.43,10.96,D,0
30.18456,75.80853,339.44,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,307,12.03,D,0
30.18492,74.79601,341.69,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,301.34,4.74,D,0
30.18563,75.57537,333.6,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.11,2.34,D,0
30.18599,76.01003,333.89,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,304.34,3.41,D,0
30.18648,75.707,333.53,0.4,0.37,2023-11-06,756,N,VIIRS,l,2,304.03,4.71,D,0
30.18695,75.56228,334.02,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.68,4.47,D,0
30.18778,76.06403,342.85,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,304.81,10.96,D,0
30.18806,75.46362,332.6,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.56,3.58,D,0
30.18859,76.02621,333.26,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.23,2.07,D,0
30.18922,75.81597,333.97,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,300.81,3.43,D,0
30.18974,76.50308,341.58,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.94,6.26,D,0
30.18978,75.86224,331.82,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.62,1.99,D,0
30.18983,75.70628,332.96,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.15,4.71,D,0
30.18986,75.812,333.37,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,301.44,2.97,D,0
30.19026,75.92943,335.63,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.85,1.54,D,0
30.19041,74.61944,337.87,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,307.57,27.22,D,0
30.19052,75.81609,332.57,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,300.27,2.97,D,0
30.19115,75.8493,345.38,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,307.75,16.76,D,0
30.19452,75.71374,335.31,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.96,4,D,0
30.19452,76.04168,339.36,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.89,3.68,D,0
30.1951,75.14693,332.47,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.42,2.67,D,0
30.19559,75.29822,341.5,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.7,10.33,D,0
30.19573,76.07069,333.97,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.82,1.97,D,0
30.19581,75.15114,332.53,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.3,4.24,D,0
30.19598,76.0079,338.77,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.82,3.21,D,0
30.19601,75.2374,341.88,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,303.6,13.05,D,0
30.19666,75.41019,332.69,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.26,4.51,D,0
30.19688,75.49598,335.82,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.01,2.42,D,0
30.19693,75.51737,339.78,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.59,3.55,D,0
30.19711,76.05786,330.05,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.88,2.65,D,0
30.1972,75.81464,331.84,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,300.9,1.5,D,0
30.19734,75.41434,333.75,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.84,4.51,D,0
30.1977,75.89001,332.79,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.96,2.06,D,0
30.1992,75.7212,331.47,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.14,3.07,D,0
30.19921,75.74236,333.44,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,303.88,3.98,D,0
30.20221,74.62579,338.06,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,300.66,6,D,0
30.203,75.90149,340.09,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,305.34,6.76,D,0
30.20339,75.40871,335.49,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.83,6.05,D,0
30.20447,75.90151,333.83,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.35,5.54,D,0
30.20582,75.8886,348.5,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.85,5.6,D,0
30.20612,74.6068,348.05,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,304.44,9.87,D,0
30.20644,74.24986,336.12,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,301.1,4.2,D,0
30.20654,75.68145,334.01,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.03,2.51,D,0
30.20685,75.94688,337.67,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.28,2.63,D,0
30.20702,75.2827,336.11,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.48,3.71,D,0
30.20714,75.89674,332.24,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.8,4.36,D,0
30.20739,75.15729,345.26,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,303.39,11.82,D,0
30.20757,75.92992,333.82,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.19,3.48,D,0
30.20761,74.60743,340.77,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,302.96,8.75,D,0
30.2078,75.90079,334.12,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.08,5.54,D,0
30.20823,75.93398,347.51,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.53,5.34,D,0
30.20847,75.90485,340.08,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,305.84,5.54,D,0
30.20865,76.00101,334.38,0.39,0.36,2023-11-06,756,N,VIIRS,l,2,304.74,8.02,D,0
30.20909,75.92993,335.28,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.01,1.92,D,0
30.20912,76.04694,336.3,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,305.76,6.18,D,0
30.20975,75.93398,346.57,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.19,5.95,D,0
30.20979,75.91299,331.35,0.39,0.36,2023-11-06,756,N,VIIRS,l,2,301.38,2.06,D,0
30.20982,75.59569,333.88,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.7,2.95,D,0
30.21121,75.83692,333.93,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,300.87,2.58,D,0
30.21258,75.78178,347.23,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,304.62,8.79,D,0
30.2144,75.94138,333.8,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.55,2.94,D,0
30.21458,75.75174,345.99,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.63,6.52,D,0
30.21491,75.43627,332.74,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.45,1.97,D,0
30.21504,75.50058,331.42,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.27,2.05,D,0
30.21524,75.67108,339.83,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,303.54,9.08,D,0
30.21566,74.592,332.8,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,301.28,1.99,D,0
30.21595,76.00363,346.76,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,306.09,9.33,D,0
30.21617,75.4016,330.24,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.71,2.58,D,0
30.21642,75.93256,345.57,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,307.79,14.97,D,0
30.21644,75.53022,337.46,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.41,2.21,D,0
30.21685,75.40575,331.2,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.34,2.83,D,0
30.21712,75.91561,335.33,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.05,2.58,D,0
30.21827,75.43554,335.54,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.59,4.8,D,0
30.21842,75.28525,346.23,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,303.18,9.44,D,0
30.21922,75.61068,344.22,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.83,6.13,D,0
30.22039,75.27615,337.56,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.07,5.51,D,0
30.22062,74.59993,332.19,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,298.99,3.9,D,0
30.22063,74.73421,333.65,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,302.22,2.94,D,0
30.22135,75.32353,333,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.25,2.85,D,0
30.22173,75.94402,337.43,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.94,3.81,D,0
30.22179,74.58607,335.45,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,300.12,4.34,D,0
30.22188,76.01911,335.1,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.95,3.23,D,0
30.22289,76.01502,332.6,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.79,3.23,D,0
30.2229,75.40012,332.5,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.55,2.13,D,0
30.22312,75.91012,342.98,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,308.82,16.02,D,0
30.22355,76.01907,347.44,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.91,3.23,D,0
30.22358,75.40427,330.23,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.99,2.03,D,0
30.22453,75.85513,334.38,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.72,5.43,D,0
30.22501,75.96429,333.15,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.19,2.07,D,0
30.22511,76.03934,340.8,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,304.28,4.09,D,0
30.22588,75.5666,332.09,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.99,3.27,D,0
30.22627,75.39938,330.55,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.35,2.41,D,0
30.22645,75.9094,346.67,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.21,8.44,D,0
30.22661,75.78297,333.48,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.61,2.69,D,0
30.22682,76.03928,335.84,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,304.71,4.83,D,0
30.22684,75.12677,330.05,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.63,5.32,D,0
30.22729,75.72359,330.77,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.51,1.77,D,0
30.22756,75.13098,332.87,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,303.13,5.32,D,0
30.22795,75.77,332.77,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.77,2.44,D,0
30.22862,75.75294,334.56,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.45,2.09,D,0
30.22895,75.39449,331.02,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.78,2.41,D,0
30.2292,75.07808,331.98,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.22,2.08,D,0
30.2295,76.03454,341.92,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.51,5.82,D,0
30.22992,75.08231,331.14,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.91,2.82,D,0
30.22994,75.78226,335.31,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.86,2.69,D,0
30.23007,75.31296,332.99,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.72,3.13,D,0
30.23016,76.4166,338.53,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,296.65,5.5,D,0
30.23129,75.76928,346.24,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.49,7.84,D,0
30.23131,75.70577,339.13,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.98,6.77,D,0
30.23136,74.57936,335.88,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,300.79,5.53,D,0
30.23209,74.728,333.86,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,300.83,2.11,D,0
30.23233,75.96692,337.79,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.58,2.91,D,0
30.2325,75.88289,333.25,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.18,0.99,D,0
30.23259,75.56514,347.36,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.5,6.07,D,0
30.23306,76.17538,337.79,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.63,2.88,D,0
30.23641,75.92828,333.4,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.66,2.69,D,0
30.23863,75.40594,335.91,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.23,2.9,D,0
30.23934,75.71251,334.65,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.74,4.68,D,0
30.23981,75.37125,333.93,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.76,35.24,D,0
30.24158,75.31906,346.66,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.48,6.54,D,0
30.24268,75.71178,336.09,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.31,10.64,D,0
30.24298,75.3274,343.67,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,303.37,10.44,D,0
30.24358,75.99385,334.41,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.08,4.14,D,0
30.24363,75.97289,330.57,0.39,0.36,2023-11-06,756,N,VIIRS,l,2,302.69,3.13,D,0
30.24367,75.33157,333.25,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.46,5.66,D,0
30.24389,76.10249,334.89,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,297.89,4.46,D,0
30.24397,75.52847,337.35,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.41,5.56,D,0
30.24467,75.40031,332.12,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.76,2.5,D,0
30.24619,76.01005,333.81,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.04,1.75,D,0
30.24837,75.93831,331.63,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.61,1.72,D,0
30.25004,76.05525,331.43,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,296.9,1.31,D,0
30.25006,75.67202,334.66,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.69,3.11,D,0
30.25067,75.76087,334.02,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.59,3.18,D,0
30.25134,75.76496,333.38,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.22,5.8,D,0
30.25158,75.29523,337.62,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.12,5.56,D,0
30.2525,75.87859,336.13,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.21,7.48,D,0
30.25316,75.88266,343.71,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.84,7.31,D,0
30.2533,74.51981,332.54,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,300.33,3.82,D,0
30.25335,75.75606,335.49,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.65,3.18,D,0
30.25455,75.52254,348.57,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.78,4.5,D,0
30.25599,76.2207,344.78,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.28,7.5,D,0
30.25608,75.58134,336.05,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.26,3.2,D,0
30.25624,74.68209,342.36,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,300.13,6.33,D,0
30.25647,75.49216,332.14,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.37,2.75,D,0
30.25664,75.11576,341.64,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,301.27,7.71,D,0
30.25715,75.49629,332.5,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.41,2.75,D,0
30.25715,75.88599,336.21,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.23,3.77,D,0
30.25742,75.58958,343.46,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.87,6.81,D,0
30.25819,75.146,331.85,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.54,2.71,D,0
30.25876,76.19515,339.25,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.15,3.49,D,0
30.25941,76.19918,331.01,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.83,1.76,D,0
30.25945,74.51385,334.12,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,299.04,3.13,D,0
30.2625,75.31877,338.44,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.1,5.98,D,0
30.2625,75.87644,330.99,0.39,0.36,2023-11-06,756,N,VIIRS,l,2,302.85,3.27,D,0
30.26252,76.24009,331.96,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.99,3.31,D,0
30.26285,75.13187,335.7,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,301.59,3,D,0
30.2635,74.41231,337.12,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,302.75,6.61,D,0
30.26357,75.40907,334.91,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.27,6.39,D,0
30.26501,76.59505,335.81,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.9,2.74,D,0
30.2651,75.46028,344.47,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,304,8.63,D,0
30.2664,75.92185,346.89,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.38,9.73,D,0
30.26792,74.97781,338.44,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,302.66,4.6,D,0
30.26805,74.24703,333.12,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,299.44,3.12,D,0
30.26805,75.3521,331.09,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.85,1.44,D,0
30.26831,76.59435,349.8,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,304.89,7.07,D,0
30.26861,74.97691,330.93,0.41,0.37,2023-11-06,756,N,VIIRS,l,2,301.67,4.36,D,0
30.2689,74.40187,332.9,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,299.46,3.44,D,0
30.26925,75.31728,334.05,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.87,3.52,D,0
30.27004,75.34303,340.45,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.26,7.15,D,0
30.27132,75.80289,333.51,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,301.29,3.62,D,0
30.27198,75.80697,339.62,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,300.32,3.62,D,0
30.27232,75.25166,332.4,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,298.73,2.91,D,0
30.27346,76.00842,334.64,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.48,1.63,D,0
30.27349,74.98978,336.01,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.23,3.81,D,0
30.27462,75.82328,335.04,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,300.78,4.23,D,0
30.27599,75.3158,357.27,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,306.36,24.66,D,0
30.27627,75.96171,338.81,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.81,4.11,D,0
30.27654,76.22051,335.96,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,298,10.12,D,0
30.27668,75.50914,330.56,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.51,1.67,D,0
30.27677,75.72983,334.49,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.42,3.77,D,0
30.27679,75.55185,344.73,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.08,6.26,D,0
30.27907,76.10753,341.64,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.59,9.35,D,0
30.27921,76.21579,352.51,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,305.78,31.18,D,0
30.2796,75.961,340.29,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,298.91,4.11,D,0
30.28007,76.17816,336.96,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,304.52,8.02,D,0
30.28023,75.59374,339.5,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.92,3.94,D,0
30.28071,76.18218,347.62,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.56,8.02,D,0
30.28181,75.88912,330.87,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,297.42,0.83,D,0
30.28238,75.39632,333.42,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.83,2.14,D,0
30.28256,76.06504,336.98,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.17,2.84,D,0
30.28271,75.50354,333.82,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.95,3.62,D,0
30.28273,75.76662,334,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.9,7.13,D,0
30.28339,76.17746,339.69,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.58,10.38,D,0
30.28383,75.88027,344.81,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,297.53,3.19,D,0
30.28457,75.13577,346.85,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,301.48,3.65,D,0
30.2858,76.08524,335.15,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.94,4.58,D,0
30.28617,75.54553,343.51,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.96,3.92,D,0
30.28763,75.94669,345.47,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,306.09,12.59,D,0
30.28783,76.07645,344.87,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.02,5.28,D,0
30.28842,75.7067,335.61,0.4,0.37,2023-11-06,756,N,VIIRS,l,2,305.77,6.58,D,0
